Wall time,Step,Value
1744839754.857178,3675,8.049771622609114e-07
1744840578.6038008,3700,7.414931246785272e-07
1744840675.768283,3725,6.780091439395619e-07
1744840772.7823927,3750,6.145251632005966e-07
1744840869.5957236,3775,5.510411256182124e-07
1744840966.9806247,3800,4.875571448792471e-07
1744841063.8339617,3825,4.240731357185723e-07
1744841422.5392134,3850,3.6058912655789754e-07
1744841455.0275602,3875,2.971051173972228e-07
1744841487.667909,3900,2.3362112244740274e-07
1744841520.264698,3925,1.701371274975827e-07
1744841552.8213897,3950,1.0919248438767681e-07
1744841585.3516521,3975,4.570848233242941e-08
